userID,itemID,score,gender,age,Unnamed: 0,title,subtitle,last_modified_time,premium,body,published_time,image_ids,article_type,url,ner_clusters,entity_groups,topics,category_id,subcategory,category,total_inviews,total_pageviews,total_read_time,sentiment_score,sentiment_label
615328,9779045,1.0,M,Y,123241,Multimillionær stoppet i vildt flugtforsøg,Planen lød blandt andet på at angribe fængselsbetjente med peberspray,2023-06-29 06:49:02,False,"En mangemillionær, en fangeflugt og et chateau i Frankrig.
Det lyder som noget taget direkte ud fra Hollywood, men det er det ikke.
Mandag kunne amerikansk politi nemlig meddele, at de havde stoppet den 78-årige multimillionær John Manchecs, der sidder fængslet for flere anklager om besiddelse af børneporno, i et ekstraordinært komplot om at bryde ud af Indian River County Jail i staten Florida.
Det skriver flere medier, heriblandt
New York Post
.
Ville angribe fængselsbetjente
John Manchec var ikke alene om planen om et flugtforsøg. Ifølge amerikansk politi lød millionærens plan på at flygte fra fængslet med hjælp fra flere af de indsatte.
Specifikt gik planen ud på, at de medindsatte skulle angribe deres fængselsbetjentene med peberspray, mens Manchec gjorde sin flugt.
Efterfølgende havde han til hensigt at benytte en af de hyrede biler til at transportere sig til sin private lufthavn og flygte i sit privatfly til sit chateau i det sydlige Frankrig.
Planen gik dog i vasken, efter den blev opdaget af det amerikanske politi, og nu står John Manchec og flere af de involverede tilbage med yderligere anklager.
Ikke første gang
Det er ikke første gang, at John Manchec har prøvet at undgå lovens lange arm.
Tilbage i 2014 undgik han således de amerikanske myndigheder ved at betale 500.000 dollars i kaution for efterfølgende at flygte til sit franske Chateau.
Her afviste de franske myndigheder at udlevere Manchec grundet hans dobbelte statsborgerskab. Han blev dog fanget i 2020 og udleveret til USA, efter at han forsøgte at besøge sit hjem i Den Dominikanske Republik.",2023-05-24 18:22:55,,article_default,https://ekstrabladet.dk/nyheder/samfund/multimillionaer-stoppet-i-vildt-flugtforsoeg/9779045,"['Den Dominikanske Republik' 'Florida' 'Frankrig' 'Hollywood'
 'Indian River County Jail' 'John Manchec' 'John Manchecs' 'New York Post'
 'USA']",['LOC' 'LOC' 'LOC' 'LOC' 'LOC' 'PER' 'PER' 'ORG' 'LOC'],['Kriminalitet' 'Personfarlig kriminalitet'],118,[133],nyheder,424520.0,86827.0,5387790.0,0.9831,Negative
615328,9771626,1.0,M,Y,122148,Vanvid: Knappenåle i karameller,"Flere skoler har fundet farlige genstande i karameller, som 9. klasser har smidt ud til yngre elever",2023-06-29 06:48:54,False,"Endnu en skole har fundet farlige genstande i karameller kastet ud på 9. klasseelevernes sidste skoledag.
Denne gang knappenåle.
I en Facebook-gruppe for Rungsted og Hørsholm har en bruger lagt et billede op af en besked på Aula.
Her har skoleleder på Vallerødskolen Jesper Hviid Andersen skrevet ud til forældre og medarbejdere, at der indtil videre er fundet seks nåle i karameller.
Han opfordrer alle forældre til at tjekke karamellerne eller smide dem ud og desuden skrive til lederen, hvis de finder noget.
- Vi ser naturligvis på sagen med stor alvor, og sagen vil blive politianmeldt, skriver han.
Torsdag aften siger Jesper Hviid Andersen til Ritzau, at det viser sig at have været en 'prank', der har fundet sted i et privat hjem og ikke har en relation til skolen.
- Der er ingen karameller kastet på skolen, som der har været nåle i, siger han.
Han vil ikke gå nærmere ind i, hvad der er sket, men afviser, at 9. klasseeleverne på skolen har haft noget med det at gøre.
Flere medier har de seneste dage kunne skrive om skoler, der oplever samme problematik.
Torsdag skriver TV 2, at små skolebørn fra en skole i Helsingør fandt glasskår i karameller, de havde samlet ind, efter 9. klasserne havde kastet dem ud.
TV 2 har været i kontakt med Nordsjællands Politi, der har modtaget tre henvendelser om glasskår i karameller. Ifølge vagtchef Kaspar Bengtsson har eleverne ikke spist karamellerne.
Nordsjællands Politi modtog torsdag en anden henvendelse om en knappenål i en karamel fundet på Hornbæk skole, skriver TV 2.
Fejringen af 9. klassernes sidste skoledag på Sank Annæ Gymnasiums Grundskole i København blev desuden onsdag aflyst.
Det skete, efter at der var fundet tegnestifter i karameller, som blev delt ud til de yngre elever.
Det skrev flere medier. Blandt andre lokalmediet KøbenhavnLIV, der havde set en besked, som skoleleder Malene Wegener Knudsen havde sendt til forældrene.
- At de blev fundet betyder, at nogle havde tegnestifterne inde i munden. Ingen er kommet til skade, skrev Malene Wegener Knudsen i beskeden.
Også på Skolen ved Gurrevej i Helsingør i Nordsjælland var der blevet fiflet med karamellerne, som de ældste elever delte ud på sidste skoledag.
Her havde flere af karamellerne vist sig at være pakket om og fyldt op med kattemad. Det skrev Helsingør Dagblad onsdag.
Torsdag aften skriver TV 2, at også Allerslev Skole i Lejre har fundet farlige, spidse genstande i karameller uddelt på sidste skoledag.
Her er der fundet tegnestifter, fremgår det af en opdatering på Aula, som TV 2 har set.",2023-05-18 15:21:15,,article_default,https://ekstrabladet.dk/nyheder/samfund/vanvid-knappenaale-i-karameller/9771626,"['Allerslev Skole' 'Aula' 'Facebook' 'Gurrevej' 'Helsingør'
 'Helsingør Dagblad' 'Hornbæk' 'Hørsholm' 'Jesper Hviid Andersen'
 'Kaspar Bengtsson' 'København' 'KøbenhavnLIV' 'Lejre'
 'Malene Wegener Knudsen' 'Nordsjælland' 'Nordsjællands Politi' 'Ritzau'
 'Rungsted' 'Sank Annæ Gymnasiums Grundskole' 'Skolen' 'TV 2'
 'Vallerødskolen']","['ORG' 'ORG' 'ORG' 'LOC' 'LOC' 'ORG' 'LOC' 'LOC' 'PER' 'PER' 'LOC' 'ORG'
 'LOC' 'PER' 'LOC' 'ORG' 'ORG' 'LOC' 'ORG' 'ORG' 'ORG' 'ORG']",['Uddannelse' 'Grundskole'],118,[133],nyheder,441116.0,78882.0,4563990.0,0.9929,Negative
615328,9775171,1.0,M,Y,122629,Drømmer om at blive mor,Ditte Ylva Olsen drømmer om at blive mor en dag,2023-06-29 06:48:58,False,"Selvom den 46-årige skuespillerinde Ditte Ylva Olsen blev single i efteråret, så drømmer hun stadigvæk om at få børn en dag.
- Jeg vil rigtig gerne have børn, men jeg har ikke lyst til at få dem alene. Jeg har lyst til at have en familie, for børn skal ikke bare være for min skyld, det skal også være for deres egen skyld, det siger Ditte Ylva Olsen til ugebladet
Søndag.
Ditte Ylva Olsen fortæller til mediet, at hun tidligere har været hurtig til at skifte kærester ud, har flyttet meget og været vild.
Derfor har hun også mærket en uro indeni, indrømmer hun.
Gav slip på hinanden
Ditte Ylva Olsen og Jon Bojsen Cetti nåede at være sammen i næsten tre år, før de valgte at gå hver til sit.
- Vi har givet slip på hinanden. Og vi vil ikke prøve at bilde nogen ind, at det ikke har gjort ondt og været hårdt, før vi kom til den konklusion. Vi ville virkelig gerne, og vil altid have hinanden et særligt sted i hjertet, sagde Ditte Ylva Olsen, da parret gik fra i hinanden i efteråret.
der er brev 1605",2023-05-21 18:15:17,[9775166],article_default,https://ekstrabladet.dk/underholdning/dkkendte/droemmer-om-at-blive-mor/9775171,['Ditte Ylva Olsen' 'Jon Bojsen Cetti'],['PER' 'PER'],['Kendt' 'Livsstil' 'Familieliv' 'Underholdning' 'Partnerskab'],414,[425],underholdning,278649.0,48054.0,2669516.0,0.6216,Positive
615328,9776332,1.0,M,Y,122798,SLUT: Guldgyser i vente,"FC Nordsjælland møder hjemme Randers FC, hvor Farum-klubben jagter en sejr for at holde trit med Superligaens tophold, FCK, i kampen om guldet. Ekstra Bladet dækker kampen direkte",2023-06-29 06:48:59,False,,2023-05-22 16:49:58,[9776403],article_scribblelive,https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/article9776332.ece,['FC' 'Nordsjælland' 'Randers FC' 'Farumklubben' 'FCK'],['LOC' 'LOC' 'ORG' 'ORG' 'ORG'],['Begivenhed' 'Sport' 'Fodbold' 'Sportsbegivenhed'],142,[196 199 208],sport,175519.0,36903.0,3631562.0,0.6587,Neutral
615328,9775701,1.0,M,Y,122706,Stikprøve finder hormonforstyrrende stoffer i sodavandsdåser,Forbrugerrådet Tænk har fundet bisphenoler i dåser til mad og drikke. Det er særlig problematiske stoffer,2023-06-29 06:48:58,False,"Forbrugerrådet Tænk Kemi har i en ny undersøgelse fundet frem til, at det hormonforstyrrende stof bisphenol er udbredt i lakken på indersiden af dåser med sodavand og mad.
- I halvdelen af dåserne var indholdet af bisphenoler højere end de andre.
- Der er tale om særlig problematiske stoffer, der ikke bør være i materialer, der er i kontakt med fødevarer, siger Stine Müller, projektleder hos Forbrugerrådet Tænk Kemi.
Ingen af produkterne indeholder dog mere bisphenol, end de må, da der kun er en grænse for afgivelse af bisphenol A til maden og ikke for indhold i lakken.
Bisphenol A er den mest omtalte form for bisphenol. Den og andre typer af bisphenoler er hormonforstyrrende stoffer.
Grænsen for bisphenol har været til diskussion i lang tid og er blevet sænket i flere omgange.
For en måned siden sænkede EU's fødevaresikkerhedsautoritet, EFSA, den sikre grænse for indtag af bisphenol A 20.000 gange.
Stine Müller understreger, at når man snakker om de her stoffer, er det ikke den enkelte dåse, der er problemet. Det er det samlede billede.
Der er også fundet bisphenoler i andre produkter, vi er i tæt kontakt med.
I maj kunne Forbrugerrådet Tænk Kemi også fortælle, at de i en stikprøveundersøgelse havde fundet bisphenoler i 45 af 70 testede produkter til babyer og børn.
Testen af bisphenoler er lavet i samarbejde med Forbrugerrådet Tænk Kemis europæiske søsterorganisationer, hvor de har testet i alt 58 dåser, hvoraf 18 er tilgængelige i Danmark.
De har målt indholdet af bisphenoler i belægningen i indersiden af dåserne, som gør, at maden eller væsken ikke er i kontakt med metallet.
Men der findes belægning uden bisphenoler, siger Stine Müller.
- Jo højere indholdet er, jo mere sandsynligt er det, at bisphenolerne er tilsigtet anvendt. Den tilsigtede brug er ikke en god idé, hvis målet er at udsætte os mindst muligt for de her stoffer, siger hun.
TV 2 skrev i maj efter fundet af bisphenoler i børneprodukter, at Miljøstyrelsen var gået i gang med et kortlægningsarbejde af, hvor det kan give mening at sænke grænseværdien.
- Det er meget relevant at finde ud af, for hvilke produkter vi skal sætte grænseværdierne væsentlig ned. Og i den forbindelse er det værd at bemærke, at det faktisk er muligt at fremstille produkterne helt uden bisphenol A, sagde sundhedsminister Magnus Heunicke (S) til TV 2.",2023-05-22 08:09:28,[9775700],article_default,https://ekstrabladet.dk/nyheder/samfund/stikproeve-finder-hormonforstyrrende-stoffer-i-sodavandsdaaser/9775701,"['bisphenol' 'Bisphenol A' 'Danmark' 'EFSA' 'EU'
 'Forbrugerrådet Tænk Kemi' 'Miljøstyrelsen' 'Stine Müller' 'TV 2']",['PROD' 'PROD' 'LOC' 'ORG' 'ORG' 'ORG' 'ORG' 'PER' 'ORG'],['Livsstil' 'Samfund' 'Mad og drikke'],118,[133],nyheder,250572.0,38518.0,2347832.0,0.6402,Negative
615328,9775484,1.0,M,Y,122658,Zelenskyj: - Der er intet i live tilbage,"- Fotografier af ødelagte Hiroshima minder mig om Bakhmut, siger Ukraines præsident på topmøde i Japan",2023-06-29 06:48:58,False,"Volodymyr Zelenskyj sammenligner ruinerne af Bakhmut med ødelæggelsen af Hiroshima i Anden Verdenskrig.
Sådan lød det søndag ifølge Reuters fra den ukrainske præsident under G7-topmødet i netop Hiroshima.
- Fotografier af ødelagte Hiroshima minder mig absolut om Bakhmut og andre lignende bebyggelser. Der er intet i live tilbage, alle bygningerne er blevet ødelagt, sagde han.
Amerikanerne kastede i Anden Verdenskrig en atombombe over den japanske by.
Opdateres ...",2023-05-21 23:26:41,[9763263],article_default,https://ekstrabladet.dk/nyheder/zelenskyj-der-er-intet-i-live-tilbage/9775484,"['Amerikanerne' 'Anden Verdenskrig' 'Anden Verdenskrig' 'Bakhmut' 'G7'
 'Hiroshima' 'Reuters' 'topmødet']",['MISC' 'EVENT' 'LOC' 'LOC' 'EVENT' 'LOC' 'ORG' 'EVENT'],"['Politik' 'International politik' 'Konflikt og krig' 'Katastrofe'
 'Større katastrofe']",118,[],nyheder,541988.0,171687.0,6924005.0,0.9765,Negative
615328,9778843,1.0,M,Y,123214,Må ikke flytte fra mændene: Transkønnet får nej,"Det er ikke en krænkelse af transkønnet indsats rettigheder, at hun afsoner på mandeafdeling, afgør landsret",2023-06-29 06:49:02,False,"Selv om en indsat for otte år siden skiftede juridisk køn fra mand til kvinde, er det ikke en krænkelse af hendes rettigheder, at hun fortsat skal afsone på en mandeafdeling.
Læs mere her:
Kønsskiftet voldtægtsdømt vil afsone med kvinder
Det har Østre Landsret onsdag afgjort i en civil sag, som den transkønnede indsatte har anlagt mod Direktoratet for Kriminalforsorgen samt Herstedvester Fængsel.
Den 62-årige indsatte skiftede i 2015 juridisk køn fra mand til kvinde. I forbindelse med det kønsskifte har hun ønsket at flytte væk fra mandeafdelingen, hvor hun ifølge advokat Julie Stage føler sig utryg.
Hun ville desuden også have rettens ord for, at hun ikke skal nøgenvisiteres af mænd eller afgive urinprøve under opsyn af mandligt fængselspersonale.
Men både by- og landsret er kommet frem til, at selv om den indsattes juridiske køn ganske vist er kvinde, er hun biologisk en mand.
Derfor er det ikke et brud på reglerne, at nøgenvisitationer og urinprøver finder sted med mandligt fængselspersonale. Heller ikke antallet eller karakteren af dem udgør en umenneskelig eller nedværdigende behandling, lyder det.
Desuden noterer landsretten, at der ikke er sket en krænkelse af den indsattes ret til privatliv som beskrevet i Den Europæiske Menneskerettighedskonventions artikel 8.
Den indsattes placering på mandeafdelingen skyldes nemlig ikke en manglende retlig anerkendelse af, at den indsatte juridisk set er en kvinde, men derimod fordi der er sket en sikkerhedsmæssig afvejning i sagen, herunder beskyttelse af andres rettigheder og friheder.
Landsretten har derved stadfæstet Københavns Byrets dom fra februar 2022.
--------- SPLIT ELEMENT ---------
afhørt 2305",2023-05-24 09:34:52,,article_default,https://ekstrabladet.dk/krimi/maa-ikke-flytte-fra-maendene-transkoennet-faar-nej/9778843,"['Den Europæiske Menneskerettighedskonventions' 'Direktoratet'
 'Herstedvester Fængsel' 'Julie Stage' 'Københavns Byrets'
 'Kriminalforsorgen' 'Østre Landsret']",['PROD' 'ORG' 'ORG' 'PER' 'ORG' 'ORG' 'ORG'],['Kriminalitet' 'Personfarlig kriminalitet' 'Samfund'],140,[],krimi,187075.0,28789.0,2162749.0,0.6092,Neutral
624292,9777308,1.0,F,O,122963,Anklager går efter anbringelsesdom for skyderi i Field's,"En 23-årig mand bør blive anbragt på en sikret psykiatrisk afdeling, hvis han bliver dømt for skyderi",2023-06-29 06:49:00,False,"Når retssagen mod en 23-årig mand, som er tiltalt for skyderiet i indkøbscentret Field's i juli sidste år, går i gang 12. juni, går anklagemyndigheden efter, at han skal idømmes en anbringelsesdom.
Det skriver anklagemyndigheden ved Københavns Politi på det sociale medie Twitter.
- Anklagemyndigheden har nu tilkendegivet over for den tiltalte og hans forsvarer, at man vil kræve ham dømt til anbringelse på Sikringsafdelingen i Slagelse uden en fastsat tidsgrænse for anbringelsen, lyder det.
Af anklageskriftet i sagen fremgår det, at anklagemyndigheden tog forbehold for, at der kunne komme en påstand om en anden straf end fængsel.
Men hvilken konkret strafpåstand man gik efter, har ikke tidligere været kendt.
Får man en anbringelsesdom, kommer man på en psykiatrisk afdeling og bliver ikke udskrevet igen, før retten siger god for det.
Se det ske: Den formodet gerningsmand bag skyderiet i Field's. 3. juli
Får man en behandlingsdom, kommer man ligeledes på en psykiatrisk afdeling, men det kan enten være i en bestemt periode eller behandling uden nogen slutdato. Her er det en overlæge, der beslutter, om personen kan udskrives til ambulant behandling.
Ekstra Bladet har tidligere beskrevet, hvordan den tiltalte sagde uhyggelige ord under skyderiet i Field's. Læs mere
her.
Her bor landets farligste
afhørt 2305",2023-05-23 09:50:59,[9777328 9777328],article_default,https://ekstrabladet.dk/krimi/anklager-gaar-efter-anbringelsesdom-for-skyderi-i-fields/9777308,"['Ekstra Bladet' 'Københavns Politi' 'Sikringsafdelingen' 'Slagelse'
 'Twitter']",['ORG' 'ORG' 'ORG' 'LOC' 'ORG'],['Kriminalitet' 'Personfarlig kriminalitet'],140,[],krimi,484346.0,120149.0,5136289.0,0.9969,Negative
624292,9770028,1.0,F,O,121922,Knivoffer og rockerpræsident: Han styrer 'Aalborg',Præsidenten for Comanches MC i Aalborg har i årevis været en del af det organiserede kriminelle miljø,2023-10-04 12:31:25,True,"En lang fortid i den kriminelle underverden, flere forretninger og genkendelige ansigtstatoveringer.
Blandt de mange rockerpræsidenter ved åbningsfesten af Comanches MC i Randers var også den øverste leder af klubbens afdeling i Aalborg, Christian Meyer.
Han har i årevis været del af det kriminelle miljø i og omkring Aalborg, hvor han fortsat sidder øverst på tronen for den sorte og gule klub. Ligesom flere af de øvrige præsidenter var det hverken første eller anden gang, at Christian Meyer fik ny lædervest.
Ifølge Ekstra Bladets oplysninger har han i en årrække båret Bandidos' logo, hvor han ligeledes havde status som præsident for rockergrupperingens afdeling i det nordjyske.
Arkivartikel Krim
Her driver han ifølge sine egne profiler på sociale medier flere forretninger - blandt andet en tatoveringsshop og køb, salg og udlejning af ejendomme.
Rockerpræsidenten har flere domme på samvittigheden, herunder for vold, røveri og overtrædelse af våbenloven. Det fremgår af en tidligere domsbog, som Ekstra Bladet er i besiddelse af.
Artiklen fortsætter under ...
Overfaldet med kniv
Men Christian Meyer har ikke kun været på den forkerte side af loven. For nogle år tilbage var han nemlig selv
offer for et knivoverfald
.
Her havde rockerpræsidenten netop afleveret sin datter i børnehave og var kørt hjem, da han blev overfaldet i sin indkørsel af fire personer i Nørresundby.
I et interview med Ekstra Bladet fortalte han, hvordan gerningsmændene kom bagfra og omringede hans bil, mens han stadig sad i den. Det gik heftigt for sig med smadrede ruder, men efter noget tid fik han kæmpet sig ud af bilen i højre side.
Christian Meyer blev stukket i lårmusklen og armen, men var på intet tidspunkt i livsfare. Allerede dagen efter overfaldet var han udskrevet fra hospitalet og på arbejde igen.
Artiklen fortsætter under billedet ...
Dengang ønskede han ikke at udtale sig om de fire gerningsmænd - hverken til Ekstra Bladet eller politiet.
- Jeg ved ikke, hvem det var. Det kan godt undre mig lidt, for det, jeg bruger min tid på, er at drive mine virksomheder. Jeg er tatovør, handler med ejendomme, jeg har online marketingsbureau, sætter hjemmesider op, laver koncerter. Alt muligt, sagde han dengang til Ekstra Bladet.
Han ville heller ikke kommentere sin daværende status som eks-rockerpræsident.
- Min fortid er min fortid, og jeg har meget vigtigere ting at tage mig af end at tænke på, hvordan livet så ud for mange år siden. Det har ikke noget med det at gøre, fastslog Christian Meyer.
Artiklen fortsætter under ...
Comanches afdelinger
På fremmarch i Jylland
Ekstra Bladet har gennem de seneste år beskrevet, hvordan det nu hedengangne Satudarah i Danmark har været på fremmarch i Jylland. Efter flere forsøg åbnede de deres
første jyske afdeling i netop Aalborg i 2018
.
I første omgang var det en afdeling for prøvemedlemmer, men det er siden blevet et fuldgyldigt chapter.
Ifølge Ekstra Bladets oplysninger beholder det nye Comanches MC deres afdelinger rundt omkring i det danske land.
Samtidig beholder medlemmerne deres positioner i rockerhierakiet, hvorfor Christian Meyer fortsat kan kalde sig præsident.
Afdelingen i Aalborg har ifølge Ekstra Bladets oplysninger 40 medlemmer og et klubhus i Vodskov, der ligger lidt uden for Aalborg.
Ekstra Bladet har været i kontakt med Christian Meyer, der henviser til officiel talsperson for Comanches MC Daniel Poulsen. Han oplyser:
'Vi kommenterer ikke enkeltpersoner i CMC'.",2023-05-21 04:39:24,[9770033 7991311 9674615 9766257],article_default,https://ekstrabladet.dk/krimi/knivoffer-og-rockerpraesident-han-styrer-aalborg/9770028,"['Bandidos' 'Christian Meyer' 'Comanches MC' 'Daniel Poulsen' 'Danmark'
 'Ekstra Bladet' 'Ekstra Bladets' 'Jylland' 'Nørresundby' 'Randers'
 'Vodskov' 'Aalborg' 'Bandidos' 'Christian Meyer' 'Comanches'
 'Comanches MC' 'Daniel Poulsen' 'Danmark' 'Ekstra Bladet'
 'Ekstra Bladets' 'Jylland' 'Nørresundby' 'Randers' 'Vodskov']","['ORG' 'PER' 'EVENT' 'PER' 'LOC' 'ORG' 'ORG' 'LOC' 'LOC' 'LOC' 'LOC' 'LOC'
 'ORG' 'PER' 'ORG' 'EVENT' 'PER' 'LOC' 'ORG' 'ORG' 'LOC' 'LOC' 'LOC' 'LOC']",['Kriminalitet' 'Bandekriminalitet'],140,[],krimi,1697486.0,114989.0,8656371.0,0.9171,Negative
624292,9776385,1.0,F,O,122806,19 børn og unge dræbt i skolebrand,"En voldsom brand på en skole i Guyana, Sydamerika endte i en katastrofe",2023-06-29 06:48:59,False,"Mindst 19 børn har mistet livet i en skolebrand i Guyana, Sydamerika natten til mandag.
20 elever blev reddet ud af flammerne, mens flere er kommet til skade.
Det skriver
Reuters
og
Sky News
.
- Jeg kan ikke forestille mig forældrenes smerte lige nu. Dette er en stor katastrofe, udtaler Guyanas præsident, Irfaan Ali.
Artiklen fortsætter under billedet...
Han tilføjer, at hans regering mobiliserer alle ressourcer til at tage sig af børnene.
Branden begyndte kort efter midnat lokal tid på skolen, hvor der primært går børn i alderen 12 til 18. Lokale medier rapporterer, at branden brød ud i en piges sovesal.
Det vises ikke endnu, hvad der har forårsaget branden.",2023-05-22 20:37:27,[9776374 9776373],article_default,https://ekstrabladet.dk/nyheder/samfund/19-boern-og-unge-draebt-i-skolebrand/9776385,['Guyana' 'Irfaan Ali' 'Reuters' 'Sky News' 'Sydamerika'],['LOC' 'PER' 'ORG' 'ORG' 'LOC'],['Katastrofe' 'Større katastrofe' 'Uddannelse'],118,[133],nyheder,276996.0,58024.0,1747672.0,0.9969,Negative
624292,9720068,1.0,F,O,115371,Forsvarsadvokaten: Dette skal en sigtet aldrig gøre,"Den profilerede forsvarsadvokat Henrik Garlik deler sin unikke viden fra retssager og særligt, hvad man aldrig skal gøre som sigtet",2023-06-29 06:48:07,True,"For nogle er det helt nyt. Andre har været igennem møllen før og kender proceduren.
Uanset hvad kan der opstå en del spørgsmål, hvis man bliver anholdt af politiet og sigtet i en straffesag. Det fortæller Henrik Garlik, der i sine 27 år som forsvarer har ført tusindvis af straffesager ved de danske domstole. Heriblandt store narkosager, voldssager og drabssager.
- Klienterne har altid mange praktiske spørgsmål, som omhandler deres familie, hvem dommeren og anklageren er, og hvad de skal have på i retten. Mit svar er altid, at personen skal komme i det tøj, de føler sig tilpas i. Man kan hurtigt gennemskue, om folk ikke er vant til at gå i jakkesæt, siger Henrik Garlik.
Er man sigtet i en sag, skal der som udgangspunkt beskikkes en forsvarer. Oftest kan man selv vælge, men i nogle tilfælde vil retten beskikke en offentlig forsvarer.
Dette skal man som klient lade være med
Inden for 24 timer af anholdelsen skal man i grundlovsforhør, hvor man stilles for en dommer, der skal tage stilling til, om man skal varetægtsfængsles. Her anbefaler Henrik Garlik altid sine klienter, at de ikke skal udtale sig.
- Jeg har set rigtig mange dårlige eksempler på klienter, der udtaler sig ved grundlovsforhør. Der skal de simpelthen benytte deres ret til ikke at udtale sig. Hvis sigtede senere retter bare lidt i sin forklaring, bliver de bombarderet med beskyldninger fra anklageren om, at de ikke er troværdige. Det er bedst at vente med at udtale sig, til vi har fået adgang til politiets materiale, forklarer forsvarsadvokaten.
Forskellen på sigtet og tiltalt
Når Henrik Garlik har fået udleveret politiets materiale, er hans vigtigste opgave at sætte sig ind i og fremlægge politiets materiale for den sigtede. Hvis klienten ikke er varetægtsfængslet, holder han møder med klienten, hvor det nu giver mening. Ellers besøger han den sigtede i arresten.
- Det gør jeg så ofte, som det er nødvendigt. Det er vigtigt, at der opstår en vis kemi, for i forbindelse med varetægtsfængslingen er forsvareren den eneste, den sigtede må have kontakt til og kan have tillid til. Så man må lægge øre til mange personlige ting såsom afsavn til familien, fortæller Henrik Garlik.
Uanset om møderne foregår i eller uden for arresten, spørger han klienten, om der er andet, han skal vide, og om der er nogen vidner, som kan gøre ham klogere på sagen.
Dette er strengt forbudt at gøre som forsvarer
Der er særligt én bestemt ting, som klienterne forventer, at forsvarsadvokaten klæder dem på til, men det er strengt forbudt at gøre.
- De fleste spørger, hvad de skal sige i retten. Mange misforstår det og tror, det er forsvarsadvokatens rolle at hjælpe med at afgive en forklaring. Sådan er det ikke. Det er tjenestemisbrug at gøre det, fortæller Henrik Garlik.
Det er også en misforståelse, at forsvarsadvokaten altid har i sinde at vinde sagen.
- Anklagemyndigheden rejser tiltale i de sager, hvor de mener, de kan få dømt vedkommende, så vi er ikke ude i en 50/50-ordning. Jeg har en interesse i, at min klient får en retfærdig rettergang, siger Henrik Garlik slutteligt.
Læs mere her:
Helikopterlægens vilde arbejde: Lever for akut handling
Bomberydderen: Her er det vildeste, jeg har oplevet
Med slamsugeren på arbejde: - Man skal være gjort af et særligt stof",2023-04-17 09:27:32,[9720073],article_default,https://ekstrabladet.dk/nyheder/samfund/forsvarsadvokaten-dette-skal-en-sigtet-aldrig-goere/9720068,['Henrik Garlik'],['PER'],['Kriminalitet' 'Personfarlig kriminalitet'],118,[133],nyheder,564767.0,10821.0,667781.0,0.7884,Neutral
